winnowing_similarity,shared_fragment_coverage,token_overlap_ratio,ast_depth_difference,fingerprint_jaccard,small_kgram_jaccard,node_type_cosine,token_sequence_ratio,length_ratio,label,file_a,file_b
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,1,data\reverse_string__snip_07\variant_2.py,data\reverse_string__snip_07\variant_3.py
0.25,0.5663663663663663,0.2,0.0,0.1111111111111111,0.6578947368421053,0.976664357721728,0.8780487804878049,0.8222222222222222,1,data\max_in_list__snip_13\variant_1.py,data\max_in_list__snip_13\variant_3.py
1.0,0.9834710743801653,0.9333333333333333,0.0,0.96,0.9090909090909091,0.9993097205465943,0.9831932773109243,0.9669421487603306,1,data\reverse_string__snip_09\original.py,data\reverse_string__snip_09\variant_3.py
0.25,0.6077165354330709,0.03529411764705882,0.3,0.03225806451612903,0.203125,0.9660882552300958,0.32894736842105265,0.1968503937007874,0,data\is_prime__snip_02\variant_3.py,data\max_in_list__snip_18\variant_4.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.13559322033898305,0.9119844586221216,0.5609756097560976,0.8222222222222222,0,data\max_in_list__snip_09\variant_3.py,data\max_in_list__snip_13\variant_3.py
0.7368421052631579,0.8690526315789473,0.5441176470588235,0.0,0.5185185185185185,0.6976744186046512,0.997420128589903,0.9534883720930233,0.9398496240601504,1,data\fibonacci__snip_20\original.py,data\fibonacci__snip_20\variant_4.py
0.2857142857142857,0.585139318885449,0.1891891891891892,0.0,0.14285714285714285,0.7142857142857143,0.9922778767136677,0.9444444444444444,0.8947368421052632,1,data\is_palindrome__snip_19\variant_3.py,data\is_palindrome__snip_19\variant_4.py
0.5833333333333334,0.6368972746331236,0.32075471698113206,0.0,0.3333333333333333,0.6744186046511628,0.987392895976226,0.9183673469387755,0.8490566037735849,1,data\reverse_string__snip_04\original.py,data\reverse_string__snip_04\variant_4.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.05555555555555555,0.8554873702855649,0.2268041237113402,0.22784810126582278,0,data\max_in_list__snip_11\variant_2.py,data\is_palindrome__snip_01\variant_4.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.08333333333333333,0.9014547549046679,0.4523809523809524,0.7872340425531915,0,data\max_in_list__snip_13\original.py,data\max_in_list__snip_15\original.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.04132231404958678,0.9311101908560596,0.3448275862068966,0.9550561797752809,0,data\fibonacci__snip_14\original.py,data\fibonacci__snip_08\variant_2.py
0.8333333333333334,0.9379704087350265,0.6862745098039216,0.0,0.7142857142857143,0.8181818181818182,0.9994651709340849,0.9844357976653697,0.9693486590038314,1,data\is_prime__snip_10\variant_2.py,data\is_prime__snip_10\variant_3.py
1.0,0.9764705882352941,0.9111111111111111,0.0,0.9285714285714286,0.8666666666666667,0.9989107403730528,0.9759036144578314,0.9529411764705882,1,data\reverse_string__snip_17\variant_2.py,data\reverse_string__snip_17\variant_4.py
0.09090909090909091,0.2334376630151278,0.041379310344827586,0.0,0.03508771929824561,0.1981981981981982,0.9370483364137341,0.547486033519553,0.6574074074074074,0,data\fibonacci__snip_03\variant_3.py,data\fibonacci__snip_13\original.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.02040816326530612,0.7995090315677751,0.41379310344827586,0.45,0,data\reverse_string__snip_10\variant_2.py,data\is_prime__snip_19\variant_2.py
0.0,0.0,0.0,0.2727272727272727,0.0,0.08421052631578947,0.922032305668253,0.30687830687830686,0.8,0,data\reverse_string__snip_13\variant_4.py,data\fibonacci__snip_07\variant_3.py
0.7777777777777778,0.7743271221532091,0.5522388059701493,0.0,0.6086956521739131,0.65625,0.9896394911300922,0.9242424242424242,0.9130434782608695,1,data\is_palindrome__snip_08\original.py,data\is_palindrome__snip_08\variant_1.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.03278688524590164,0.8784709701102427,0.4772727272727273,0.8723404255319149,0,data\max_in_list__snip_12\variant_4.py,data\max_in_list__snip_17\variant_2.py
0.7368421052631579,0.9779411764705883,0.5522388059701493,0.0,0.5384615384615384,0.9122807017543859,0.997791572048127,0.9696969696969697,0.9411764705882353,1,data\is_prime__snip_04\variant_2.py,data\is_prime__snip_04\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\reverse_string__snip_20\variant_1.py,data\reverse_string__snip_20\variant_2.py
0.0,0.0,0.0,0.3,0.0,0.03896103896103896,0.9250079858548085,0.3252032520325203,0.25510204081632654,0,data\max_in_list__snip_08\variant_1.py,data\max_in_list__snip_18\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\is_prime__snip_18\original.py,data\is_prime__snip_18\variant_1.py
0.5333333333333333,0.5878940731399748,0.30666666666666664,0.0,0.2962962962962963,0.6557377049180327,0.995881586366029,0.9365079365079365,0.9384615384615385,1,data\is_prime__snip_09\variant_2.py,data\is_prime__snip_09\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.1746031746031746,0.8544403127126919,0.13090909090909092,0.1956521739130435,0,data\is_palindrome__snip_07\variant_4.py,data\is_palindrome__snip_20\variant_3.py
0.0,0.0,0.0,0.2,0.0,0.11363636363636363,0.9365994503476054,0.3709677419354839,0.7971014492753623,0,data\is_palindrome__snip_03\variant_4.py,data\is_palindrome__snip_17\original.py
1.0,0.9803921568627452,0.9545454545454546,0.0,0.9142857142857143,0.9402985074626866,0.9990936965175737,0.98,0.9607843137254902,1,data\max_in_list__snip_08\variant_1.py,data\max_in_list__snip_08\variant_4.py
0.4074074074074074,0.8357487922705313,0.2608695652173913,0.0,0.23404255319148937,0.631578947368421,0.9941584806220033,0.9132947976878613,0.8804347826086957,1,data\fibonacci__snip_07\variant_1.py,data\fibonacci__snip_07\variant_2.py
0.4642857142857143,0.81582029170659,0.2868217054263566,0.0,0.2653061224489796,0.7307692307692307,0.9962115377594458,0.6391752577319587,0.9207920792079208,1,data\fibonacci__snip_14\variant_2.py,data\fibonacci__snip_14\variant_4.py
1.0,0.9759036144578312,0.9354838709677419,0.0,0.9545454545454546,0.9298245614035088,0.9984257637153034,0.9753086419753086,0.9518072289156626,1,data\is_prime__snip_07\variant_2.py,data\is_prime__snip_07\variant_4.py
0.8648648648648649,0.9655172413793103,0.6896551724137931,0.0,0.7111111111111111,0.875,0.9974621972472959,0.9642857142857143,0.9310344827586207,1,data\fibonacci__snip_13\original.py,data\fibonacci__snip_13\variant_1.py
0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.9168459044651848,0.4153846153846154,0.5662650602409639,0,data\max_in_list__snip_03\variant_2.py,data\max_in_list__snip_20\variant_4.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.034482758620689655,0.978317918183039,0.38620689655172413,0.29464285714285715,0,data\is_palindrome__snip_18\variant_2.py,data\reverse_string__snip_03\variant_3.py
0.75,0.9365942028985508,0.6,0.0,0.5675675675675675,0.8589743589743589,0.9982007033003963,0.9574468085106383,0.9583333333333334,1,data\fibonacci__snip_15\variant_1.py,data\fibonacci__snip_15\variant_3.py
0.56,0.8295218295218295,0.38636363636363635,0.0,0.3888888888888889,0.6206896551724138,0.9974608991187128,0.5921052631578947,0.9487179487179487,1,data\fibonacci__snip_02\variant_1.py,data\fibonacci__snip_02\variant_2.py
0.0,0.0,0.0,0.2,0.0,0.03669724770642202,0.837020632160183,0.49079754601226994,0.9404761904761905,0,data\is_prime__snip_07\variant_1.py,data\fibonacci__snip_07\variant_3.py
0.0,0.0,0.0,0.2727272727272727,0.0,0.11,0.9232911586745676,0.24770642201834864,0.8632478632478633,0,data\reverse_string__snip_06\variant_1.py,data\fibonacci__snip_14\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_08\original.py,data\is_prime__snip_08\variant_2.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.041666666666666664,0.8226278446471518,0.27419354838709675,0.569620253164557,0,data\max_in_list__snip_11\variant_1.py,data\max_in_list__snip_13\variant_3.py
0.0,0.0,0.0,0.125,0.0,0.09333333333333334,0.9395410649337038,0.6391752577319587,0.7962962962962963,0,data\max_in_list__snip_12\variant_2.py,data\max_in_list__snip_14\variant_2.py
0.8421052631578947,0.9705882352941176,0.6991150442477876,0.0,0.6666666666666666,0.875,0.9975705999746526,0.9652173913043478,0.9327731092436975,1,data\fibonacci__snip_05\original.py,data\fibonacci__snip_05\variant_4.py
0.8,0.8470588235294118,0.5652173913043478,0.0,0.5,0.6428571428571429,0.9914449568229387,0.9375,0.8823529411764706,1,data\max_in_list__snip_10\original.py,data\max_in_list__snip_10\variant_3.py
0.6296296296296297,0.9603960396039604,0.4594594594594595,0.0,0.38636363636363635,0.7837837837837838,0.9921768509201567,0.9368421052631579,0.8811881188118812,1,data\fibonacci__snip_14\original.py,data\fibonacci__snip_14\variant_2.py
0.8571428571428571,0.8481012658227848,0.6571428571428571,0.0,0.72,0.7833333333333333,0.9987389659520807,0.9746835443037974,1.0,1,data\is_prime__snip_07\original.py,data\is_prime__snip_07\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_prime__snip_11\variant_2.py,data\is_prime__snip_11\variant_3.py
1.0,0.9854014598540146,0.9444444444444444,0.0,0.9642857142857143,0.92,0.999570203743193,0.9851851851851852,0.9708029197080292,1,data\is_palindrome__snip_05\variant_2.py,data\is_palindrome__snip_05\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_13\variant_1.py,data\reverse_string__snip_13\variant_2.py
0.0,0.0,0.0,0.42857142857142855,0.0,0.03260869565217391,0.8583897013562568,0.3769633507853403,0.44696969696969696,0,data\is_palindrome__snip_17\variant_4.py,data\is_prime__snip_15\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_10\variant_2.py,data\reverse_string__snip_10\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\max_in_list__snip_17\variant_1.py,data\max_in_list__snip_17\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.9303949626780698,0.509090909090909,0.5068493150684932,0,data\fibonacci__snip_06\variant_3.py,data\is_palindrome__snip_02\variant_1.py
0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.8548593551664243,0.47619047619047616,0.6030534351145038,0,data\is_prime__snip_08\original.py,data\max_in_list__snip_11\variant_4.py
0.0,0.13835998984513836,0.009259259259259259,0.0,0.0,0.4107142857142857,0.9708233544242578,0.8165137614678899,0.8632478632478633,0,data\reverse_string__snip_13\variant_2.py,data\reverse_string__snip_06\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\max_in_list__snip_04\variant_2.py,data\max_in_list__snip_04\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.9017585614179481,0.5833333333333334,0.7454545454545455,0,data\max_in_list__snip_17\variant_3.py,data\max_in_list__snip_15\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_prime__snip_02\original.py,data\is_prime__snip_02\variant_2.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.13043478260869565,0.9293455544415552,0.4424778761061947,0.5066666666666667,0,data\max_in_list__snip_20\variant_1.py,data\max_in_list__snip_14\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.2894736842105263,0.9896585684656105,0.5641025641025641,0.7333333333333333,0,data\reverse_string__snip_03\variant_2.py,data\reverse_string__snip_04\variant_1.py
0.0,0.0,0.0,0.2,0.0,0.0958904109589041,0.9185080488155929,0.5043478260869565,0.5972222222222222,0,data\max_in_list__snip_12\variant_2.py,data\max_in_list__snip_05\variant_1.py
0.0,0.0,0.0,0.125,0.0,0.07865168539325842,0.9784097843074512,0.3779527559055118,0.3804347826086957,0,data\max_in_list__snip_06\variant_2.py,data\fibonacci__snip_07\variant_2.py
0.47368421052631576,0.58125,0.2972972972972973,0.0,0.3103448275862069,0.6557377049180327,0.9973100563305243,0.8387096774193549,0.9375,1,data\is_prime__snip_04\original.py,data\is_prime__snip_04\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,1,data\reverse_string__snip_07\variant_1.py,data\reverse_string__snip_07\variant_4.py
0.0,0.0,0.0,0.09090909090909091,0.0,0.17647058823529413,0.953466242953154,0.358695652173913,0.6,0,data\is_palindrome__snip_03\variant_4.py,data\is_palindrome__snip_13\variant_1.py
0.15384615384615385,0.28233590733590735,0.08783783783783784,0.0,0.06666666666666667,0.3333333333333333,0.9844381377804254,0.7897435897435897,0.7567567567567568,0,data\fibonacci__snip_11\variant_2.py,data\fibonacci__snip_05\variant_1.py
0.0,0.0,0.0,0.2,0.0,0.07692307692307693,0.9086648306018235,0.49382716049382713,0.975609756097561,0,data\is_palindrome__snip_20\variant_2.py,data\is_palindrome__snip_09\original.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_14\variant_2.py,data\is_palindrome__snip_14\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.9093266739736606,0.48,0.8292682926829268,0,data\is_prime__snip_01\original.py,data\max_in_list__snip_10\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_18\original.py,data\reverse_string__snip_18\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.10752688172043011,0.9543022168604348,0.445859872611465,0.8690476190476191,0,data\reverse_string__snip_12\variant_4.py,data\fibonacci__snip_11\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_07\original.py,data\is_palindrome__snip_07\variant_3.py
0.2222222222222222,0.5526315789473685,0.17073170731707318,0.0,0.1111111111111111,0.6410256410256411,0.9859334548172789,0.8947368421052632,1.0,1,data\is_palindrome__snip_06\variant_2.py,data\is_palindrome__snip_06\variant_3.py
0.0,0.2778635381290522,0.011904761904761904,0.2,0.0,0.38461538461538464,0.956430709960959,0.6833333333333333,0.5189873417721519,0,data\is_prime__snip_01\variant_1.py,data\is_prime__snip_07\original.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.2619047619047619,0.9427040483262406,0.4935064935064935,0.6382978723404256,0,data\is_prime__snip_06\variant_3.py,data\is_prime__snip_04\original.py
0.0,0.0,0.0,0.1,0.0,0.08490566037735849,0.914380055702569,0.25766871165644173,0.6632653061224489,0,data\is_prime__snip_09\variant_2.py,data\max_in_list__snip_08\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_15\original.py,data\fibonacci__snip_15\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.06593406593406594,0.8884841126960842,0.3684210526315789,0.5670103092783505,0,data\max_in_list__snip_03\variant_1.py,data\fibonacci__snip_18\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.0,1.0,1,data\reverse_string__snip_20\variant_1.py,data\reverse_string__snip_20\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.9077750218367063,0.6220472440944882,0.8540145985401459,0,data\reverse_string__snip_09\variant_2.py,data\reverse_string__snip_18\variant_1.py
0.4838709677419355,0.6032665353874667,0.3148148148148148,0.0,0.3125,0.524390243902439,0.9933108317711423,0.9032258064516129,0.9175257731958762,1,data\fibonacci__snip_18\variant_1.py,data\fibonacci__snip_18\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.1864406779661017,0.8594239779343101,0.13284132841328414,0.1782608695652174,0,data\is_palindrome__snip_20\variant_2.py,data\is_palindrome__snip_07\variant_4.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.24561403508771928,0.9659818668501139,0.7,0.8604651162790697,0,data\max_in_list__snip_09\original.py,data\max_in_list__snip_12\variant_2.py
0.8611111111111112,0.9490779901877855,0.7319587628865979,0.0,0.7560975609756098,0.7313432835820896,0.9997481517861128,0.984313725490196,0.9844357976653697,1,data\is_prime__snip_10\original.py,data\is_prime__snip_10\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_12\variant_2.py,data\fibonacci__snip_12\variant_4.py
0.8857142857142857,0.9565217391304348,0.7634408602150538,0.0,0.775,0.7777777777777778,0.9998975094803729,0.9920948616600791,1.0,1,data\is_prime__snip_10\original.py,data\is_prime__snip_10\variant_1.py
0.14285714285714285,0.6424242424242423,0.0967741935483871,0.0,0.07692307692307693,0.5263157894736842,0.9871740509307911,0.9245283018867925,0.9272727272727272,1,data\max_in_list__snip_03\variant_3.py,data\max_in_list__snip_03\variant_4.py
0.0,0.0,0.0,0.2,0.0,0.056179775280898875,0.7066082578492914,0.2302158273381295,0.9041095890410958,0,data\fibonacci__snip_04\original.py,data\fibonacci__snip_06\variant_2.py
0.0,0.0,0.0,0.2727272727272727,0.0,0.13793103448275862,0.9671516705810688,0.5025125628140703,0.7304347826086957,0,data\is_palindrome__snip_13\variant_2.py,data\fibonacci__snip_11\variant_1.py
0.8461538461538461,0.8994576554025866,0.7142857142857143,0.0,0.6875,0.6666666666666666,0.9968868969637543,0.9591836734693877,0.9215686274509803,1,data\max_in_list__snip_15\original.py,data\max_in_list__snip_15\variant_4.py
1.0,0.9710144927536232,0.9272727272727272,0.0,0.9565217391304348,0.9285714285714286,0.9957291044999758,0.9701492537313433,0.9420289855072463,1,data\is_palindrome__snip_03\variant_3.py,data\is_palindrome__snip_03\variant_4.py
1.0,0.9714285714285714,0.9148936170212766,0.0,0.9444444444444444,0.9069767441860465,0.9976182898742262,0.9705882352941176,0.9428571428571428,1,data\fibonacci__snip_04\variant_3.py,data\fibonacci__snip_04\variant_4.py
0.0,0.0,0.0,0.3076923076923077,0.0,0.1830065359477124,0.9678751235036914,0.3259668508287293,0.28368794326241137,0,data\fibonacci__snip_01\variant_1.py,data\fibonacci__snip_09\variant_1.py
1.0,0.9705882352941176,0.9259259259259259,0.0,0.9545454545454546,1.0,0.9984755776445723,0.9696969696969697,0.9411764705882353,1,data\max_in_list__snip_07\original.py,data\max_in_list__snip_07\variant_4.py
0.45454545454545453,0.6118250780901383,0.22641509433962265,0.23076923076923078,0.24390243902439024,0.30952380952380953,0.9711139661315731,0.6330275229357798,0.6148148148148148,0,data\is_prime__snip_07\variant_4.py,data\is_prime__snip_08\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\fibonacci__snip_01\original.py,data\fibonacci__snip_01\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.09473684210526316,0.9108614674949859,0.4925373134328358,0.9420289855072463,0,data\is_palindrome__snip_08\variant_2.py,data\is_palindrome__snip_04\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.1,0.9274183047804722,0.27586206896551724,0.9594594594594594,0,data\fibonacci__snip_02\variant_3.py,data\fibonacci__snip_03\variant_3.py
0.0,0.0,0.0,0.125,0.0,0.23529411764705882,0.9487978320691342,0.847457627118644,0.7352941176470589,0,data\max_in_list__snip_10\variant_1.py,data\max_in_list__snip_18\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_14\original.py,data\is_palindrome__snip_14\variant_1.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.027777777777777776,0.7669108558739344,0.2875816993464052,0.39090909090909093,0,data\max_in_list__snip_12\variant_3.py,data\is_prime__snip_13\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\max_in_list__snip_17\variant_1.py,data\max_in_list__snip_17\variant_3.py
0.0,0.0,0.0,0.125,0.0,0.19607843137254902,0.9760111210257972,0.5333333333333333,0.6981132075471698,0,data\reverse_string__snip_04\variant_4.py,data\is_palindrome__snip_02\variant_3.py
0.0,0.0,0.0,0.3333333333333333,0.0,0.0898876404494382,0.9676465409436926,0.4177777777777778,0.6423357664233577,0,data\is_palindrome__snip_05\variant_3.py,data\fibonacci__snip_16\variant_1.py
0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.9201346682078154,0.4383561643835616,0.37735849056603776,0,data\reverse_string__snip_04\variant_2.py,data\max_in_list__snip_04\variant_2.py
0.0,0.0,0.0,0.3076923076923077,0.0,0.03636363636363636,0.6407334187868761,0.3027027027027027,0.7452830188679245,0,data\is_prime__snip_13\variant_3.py,data\max_in_list__snip_11\original.py
0.0,0.0,0.0,0.3076923076923077,0.0,0.08176100628930817,0.9596656228432956,0.28498727735368956,0.39361702127659576,0,data\fibonacci__snip_09\variant_1.py,data\fibonacci__snip_19\variant_3.py
0.0,0.0,0.0,0.3,0.0,0.14285714285714285,0.9423022263654011,0.27350427350427353,0.20618556701030927,0,data\is_palindrome__snip_11\variant_4.py,data\max_in_list__snip_04\original.py
0.5,0.6666666666666666,0.26666666666666666,0.0,0.2727272727272727,0.7575757575757576,0.994818652849741,0.9696969696969697,1.0,1,data\max_in_list__snip_02\original.py,data\max_in_list__snip_02\variant_2.py
0.0,0.28695652173913044,0.031578947368421054,0.2,0.0,0.5102040816326531,0.9588141638375753,0.25757575757575757,0.14782608695652175,0,data\is_palindrome__snip_19\variant_1.py,data\is_palindrome__snip_07\variant_2.py
0.0,0.0,0.0,0.2,0.0,0.049586776859504134,0.9184353793733988,0.40236686390532544,0.9204545454545454,0,data\fibonacci__snip_07\variant_1.py,data\fibonacci__snip_15\original.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_02\variant_2.py,data\is_palindrome__snip_02\variant_3.py
0.0,0.0,0.0,0.3,0.0,0.034482758620689655,0.8803979480754979,0.328125,0.30612244897959184,0,data\is_palindrome__snip_14\variant_4.py,data\max_in_list__snip_08\variant_3.py
0.625,0.9444444444444444,0.45161290322580644,0.0,0.38461538461538464,0.7843137254901961,0.9879977299653523,0.9322033898305084,0.873015873015873,1,data\is_palindrome__snip_17\variant_1.py,data\is_palindrome__snip_17\variant_3.py
0.42857142857142855,0.479063042220937,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.30985915492957744,0.9779247127644481,0.5656565656565656,0.48872180451127817,0,data\is_palindrome__snip_10\variant_3.py,data\is_palindrome__snip_05\original.py
0.0,0.0,0.0,0.2,0.0,0.0821917808219178,0.9047205022424274,0.5657894736842105,0.8765432098765432,0,data\fibonacci__snip_12\original.py,data\reverse_string__snip_17\original.py
0.6,0.8147565174618789,0.415929203539823,0.0,0.4,0.6582278481012658,0.9927871643210293,0.9207920792079208,0.8878504672897196,1,data\is_prime__snip_14\variant_3.py,data\is_prime__snip_14\variant_4.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.08421052631578947,0.9447479168612709,0.3670886075949367,0.7752808988764045,0,data\fibonacci__snip_18\variant_2.py,data\reverse_string__snip_12\variant_3.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.022727272727272728,0.8044531096082967,0.17486338797814208,0.2887323943661972,0,data\is_prime__snip_05\variant_4.py,data\max_in_list__snip_13\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.914858817332188,0.2893081761006289,0.8068181818181818,0,data\fibonacci__snip_12\original.py,data\fibonacci__snip_11\variant_3.py
0.8333333333333334,0.8785714285714286,0.7142857142857143,0.0,0.7142857142857143,0.8275862068965517,0.9984683714509519,0.975609756097561,0.9523809523809523,1,data\fibonacci__snip_01\variant_1.py,data\fibonacci__snip_01\variant_4.py
1.0,0.980952380952381,0.9298245614035088,0.0,0.9583333333333334,0.9069767441860465,0.9984862455559014,0.9805825242718447,0.9619047619047619,1,data\reverse_string__snip_13\variant_3.py,data\reverse_string__snip_13\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_13\original.py,data\is_palindrome__snip_13\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\reverse_string__snip_10\original.py,data\reverse_string__snip_10\variant_1.py
0.0,0.8947368421052632,0.2,0.0,0.0,0.6923076923076923,0.9766561553865116,0.8823529411764706,0.7894736842105263,1,data\max_in_list__snip_01\original.py,data\max_in_list__snip_01\variant_2.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.06486486486486487,0.9270819192523997,0.30446194225721784,0.2828282828282828,0,data\fibonacci__snip_09\variant_4.py,data\fibonacci__snip_07\variant_3.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.12030075187969924,0.8725435201090816,0.5871559633027523,0.8793103448275862,0,data\fibonacci__snip_13\variant_1.py,data\is_prime__snip_16\variant_3.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.2692307692307692,0.9526279441628824,0.5755395683453237,0.41836734693877553,0,data\is_prime__snip_01\variant_1.py,data\is_prime__snip_06\variant_4.py
0.0,0.0,0.0,0.1,0.0,0.0625,0.8308973796633694,0.23931623931623933,0.25806451612903225,0,data\is_palindrome__snip_12\variant_3.py,data\is_palindrome__snip_11\original.py
0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.9718361140465857,0.4558139534883721,0.8067226890756303,0,data\fibonacci__snip_16\variant_2.py,data\fibonacci__snip_05\variant_4.py
0.0,0.0,0.0,0.3076923076923077,0.0,0.04794520547945205,0.964162063580851,0.21406727828746178,0.1595744680851064,0,data\reverse_string__snip_10\variant_4.py,data\fibonacci__snip_09\original.py
0.0,0.0,0.0,0.3,0.0,0.12871287128712872,0.9430166576638931,0.37410071942446044,0.4479166666666667,0,data\max_in_list__snip_06\variant_3.py,data\fibonacci__snip_15\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.35,0.9600750087902071,0.7368421052631579,0.7592592592592593,0,data\is_prime__snip_01\original.py,data\is_prime__snip_12\variant_2.py
0.6,0.7049180327868853,0.4461538461538462,0.0,0.4090909090909091,0.7037037037037037,0.997938144329897,0.9672131147540983,1.0,1,data\is_palindrome__snip_04\variant_1.py,data\is_palindrome__snip_04\variant_2.py
0.45,0.5323592302209551,0.19101123595505617,0.09090909090909091,0.24324324324324326,0.27941176470588236,0.9869209762957504,0.6136363636363636,0.5304347826086957,0,data\is_palindrome__snip_13\variant_4.py,data\is_palindrome__snip_10\variant_2.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.02857142857142857,0.923431570934244,0.35874439461883406,0.9910714285714286,0,data\fibonacci__snip_05\original.py,data\is_palindrome__snip_18\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_03\original.py,data\fibonacci__snip_03\variant_4.py
0.0,0.0,0.0,0.125,0.0,0.14492753623188406,0.9047732254796349,0.5544554455445545,0.6031746031746031,0,data\is_palindrome__snip_17\variant_2.py,data\is_palindrome__snip_14\variant_3.py
0.0,0.0,0.0,0.18181818181818182,0.0,0.05102040816326531,0.7662905734146639,0.22009569377990432,0.8173913043478261,0,data\is_palindrome__snip_15\variant_3.py,data\is_prime__snip_16\original.py
0.8571428571428571,0.7959022852639874,0.5531914893617021,0.0,0.631578947368421,0.6923076923076923,0.9894398643628783,0.9108910891089109,0.8703703703703703,1,data\is_prime__snip_12\variant_1.py,data\is_prime__snip_12\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.9488982174086126,0.24161073825503357,0.25210084033613445,0,data\max_in_list__snip_10\variant_2.py,data\fibonacci__snip_05\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_16\variant_2.py,data\reverse_string__snip_16\variant_4.py
